ID,Age,Education,Marital_Status,Income,Kids_home,Teens_home,Total_Kids,Customer_type,Amount_Liquor,Amount_Fruits_Veg,Amount_Meat,Amount_Sweets,Amount_Bakery,Total_Purchase,Buyer_Category
4864,36,Graduate,Married,34380,1,0,1,old,72,7,58,13,1,175,Frequent buyer
4865,39,Other,Single,53367,1,1,2,old,229,7,140,10,3,400,Frequent buyer
4867,45,PhD,Single,38236,1,1,2,old,58,0,18,2,0,88,Frequent buyer
4877,40,Other,Married,38576,0,1,1,new,34,0,7,0,0,41,Low buyer
4887,,PhD,Single,55412,1,1,2,old,10,5,28,11,1,63,Low buyer
4910,46,Graduate,Single,68743,0,0,0,old,1132,134,384,175,134,2074,Potential buyer
4915,57,Other,Married,53230,0,1,1,old,176,72,98,136,21,732,Frequent buyer
4927,42,Graduate,Single,16626,2,0,2,new,8,3,22,21,1,68,Low buyer
4931,36,Graduate,Single,157146,0,0,0,old,1,0,1725,2,1,1730,Potential buyer
4937,40,Other,Married,46094,1,1,2,new,12,2,20,3,2,44,Low buyer
4939,67,Graduate,,37760,0,0,0,old,84,5,38,150,12,317,Frequent buyer
4943,60,Graduate,Married,70503,0,0,0,old,1379,33,216,0,33,1727,Potential buyer
4944,54,Graduate,Single,71367,0,0,0,old,227,,389,42,21,777,Frequent buyer
4945,60,Graduate,Single,53653,0,0,0,old,815,10,239,28,10,1210,Potential buyer
4947,47,Other,Single,89572,0,0,0,old,606,24,974,197,194,2059,Potential buyer
4954,57,Graduate,Married,48195,1,1,2,new,106,27,68,52,7,265,Frequent buyer
4961,39,Other,Single,21255,1,0,1,new,29,0,25,2,2,61,Low buyer
4964,55,PhD,Single,74250,0,0,0,new,680,11,392,75,0,1158,Potential buyer
4967,53,PhD,Single,38201,0,1,1,old,233,0,23,0,0,268,Frequent buyer
4971,51,PhD,Single,31497,0,1,1,old,108,1,28,13,1,155,Frequent buyer
4973,43,Graduate,Single,20587,1,0,1,new,2,,6,4,1,25,Low buyer
4974,43,Graduate,Single,83273,1,2,3,old,433,89,650,16,102,1392,Potential buyer
4988,65,PhD,Married,34469,1,1,2,new,19,,20,0,5,62,Low buyer
4990,59,Graduate,Married,59111,0,0,0,old,524,0,134,28,28,869,Frequent buyer
4992,38,Other,Single,17459,1,0,1,old,6,4,16,3,10,69,Frequent buyer
4994,70,Other,Single,77598,0,0,0,old,1193,33,281,129,66,1735,Potential buyer
4998,51,Graduate,Single,76081,0,0,0,new,292,30,415,63,33,1033,Frequent buyer
5010,25,Graduate,Single,25008,1,0,1,new,2,8,8,6,1,34,Low buyer
5011,50,Graduate,Single,68118,0,1,1,old,595,23,123,10,23,928,Frequent buyer
5012,24,Graduate,Married,28691,1,0,1,old,5,4,13,,0,34,Low buyer
5015,37,Other,Married,34529,1,0,1,old,68,6,38,3,6,162,Frequent buyer
5025,34,Graduate,Single,48526,1,0,1,old,23,17,23,43,20,135,Frequent buyer
5029,67,Graduate,Married,18100,0,0,0,old,3,1,2,4,3,14,Low buyer
5031,39,Graduate,Single,83145,0,0,0,old,777,35,731,39,137,1833,Potential buyer
5036,29,PhD,Single,42710,1,0,1,old,252,3,42,4,3,406,Frequent buyer
5043,62,Other,Married,26997,0,0,0,old,7,23,78,133,49,434,Frequent buyer
5046,55,Graduate,Single,78331,0,1,1,new,756,138,354,160,169,1638,Potential buyer
5048,42,PhD,Single,42767,2,0,2,old,20,6,43,19,5,131,Frequent buyer
5049,39,PhD,Single,,1,0,1,old,14,0,24,3,3,46,Low buyer
5057,52,Other,Married,61794,0,1,1,old,264,47,188,54,47,611,Frequent buyer
5062,50,PhD,Married,54072,1,1,2,old,35,0,4,0,0,39,Low buyer
5063,36,Graduate,Single,28769,1,0,1,old,41,5,129,10,3,191,Frequent buyer
5067,25,Graduate,Single,80134,0,0,0,new,966,26,282,52,,1378,Potential buyer
5068,42,Graduate,Single,22804,1,0,1,old,14,1,7,2,1,26,Low buyer
5074,27,Other,Married,28072,1,0,1,old,30,0,10,2,0,47,Low buyer
5077,34,Graduate,,77298,0,1,1,old,425,115,292,23,35,969,Frequent buyer
5079,42,Graduate,Married,,1,1,2,old,71,,16,0,0,97,Frequent buyer
5080,26,Graduate,Single,70515,0,0,0,old,420,0,452,182,64,1258,Potential buyer
5081,46,Other,Single,47821,1,1,2,old,9,0,16,6,6,47,Low buyer
5084,38,Graduate,Single,58330,0,1,1,old,445,53,213,104,98,1064,Potential buyer
5092,64,PhD,Single,51569,0,1,1,old,380,0,47,6,0,467,Frequent buyer
5093,39,PhD,Single,,1,0,1,old,40,3,30,10,7,101,Frequent buyer
5107,40,PhD,Single,35860,1,1,2,new,15,0,8,4,2,49,Low buyer
5113,42,PhD,Single,86979,0,0,0,old,584,100,835,65,83,1702,Potential buyer
5114,48,Other,Married,74806,0,1,1,old,670,9,249,0,28,965,Frequent buyer
5117,50,Other,Married,32632,0,0,0,,63,151,137,153,19,576,Frequent buyer
5120,31,Other,Single,66664,0,0,0,old,398,96,447,220,96,1289,Potential buyer
5121,36,Graduate,Single,56628,0,1,1,new,479,5,82,7,17,761,Frequent buyer
5123,62,Other,Married,27450,0,0,0,old,37,12,23,8,11,143,Frequent buyer
5125,53,Graduate,Married,79530,0,0,0,old,333,0,815,129,42,1348,Potential buyer
5136,40,Graduate,Single,65333,0,1,1,new,654,7,92,0,15,798,Frequent buyer
5138,63,Graduate,Single,28320,0,1,1,old,19,1,14,3,2,43,Low buyer
5140,28,PhD,Married,64355,1,0,1,old,1047,0,140,67,38,1445,Potential buyer
5147,65,Graduate,Single,90842,0,0,0,old,774,70,118,182,187,1424,Potential buyer
5150,34,Other,Single,20194,1,0,1,old,0,4,7,11,10,47,Low buyer
5153,46,PhD,Married,77766,0,1,1,old,1004,59,265,115,59,1529,Potential buyer
5154,41,Other,Single,37760,1,0,1,old,26,3,13,2,10,54,Low buyer
5156,43,Other,Married,62466,0,1,1,new,129,129,259,168,121,889,Frequent buyer
5172,37,Other,Single,65104,0,1,1,old,738,0,232,13,20,1053,Potential buyer
5176,25,Graduate,Single,29604,1,0,1,old,7,6,13,7,6,53,Low buyer
5177,39,Other,Married,58494,0,1,1,old,298,7,68,4,0,396,Frequent buyer
5180,45,PhD,Single,50616,0,1,1,new,128,0,16,0,1,149,Frequent buyer
5181,31,Other,Single,24367,1,0,1,old,2,4,2,0,11,24,Low buyer
5184,24,Graduate,Single,34824,0,0,0,new,4,2,11,2,0,23,Low buyer
5185,58,Graduate,Married,74268,0,0,0,old,199,66,315,97,174,892,Frequent buyer
5186,58,PhD,Married,58482,0,1,1,new,576,7,115,19,7,731,Frequent buyer
5204,42,Graduate,Single,74538,0,,0,old,380,98,733,110,112,1461,Potential buyer
5207,50,PhD,Married,53378,1,1,2,old,489,6,152,8,6,793,Frequent buyer
5209,59,Graduate,Single,50002,0,1,1,old,443,5,71,21,16,638,Frequent buyer
5221,56,Graduate,Married,52852,0,1,1,old,714,8,99,11,0,879,Frequent buyer
5223,47,Other,Single,45903,0,1,1,new,33,8,10,2,10,66,Low buyer
5229,44,PhD,Single,54132,0,1,1,,30,1,8,0,0,42,Low buyer
5231,39,Other,Married,45894,0,2,2,new,27,2,7,0,2,51,Low buyer
5232,48,Graduate,Married,69139,0,1,1,new,86,12,75,33,15,227,Frequent buyer
5234,46,Other,Single,30753,1,1,2,old,12,5,25,0,9,81,Frequent buyer
5236,34,Graduate,Single,77568,0,1,1,old,1230,0,396,232,178,2194,Potential buyer
5237,63,PhD,Single,48767,1,2,3,new,28,1,21,3,0,63,Low buyer
5247,58,PhD,,38725,1,1,2,new,31,0,6,2,1,45,Low buyer
5250,70,Other,Single,,0,0,0,old,532,126,490,164,126,1564,Potential buyer
5252,44,Graduate,Single,23910,1,0,1,old,16,12,18,7,1,67,Low buyer
5253,57,Other,Single,54603,1,1,2,old,145,13,46,17,,227,Frequent buyer
5255,27,Graduate,Single,,1,0,1,old,5,1,3,3,263,637,Frequent buyer
5263,36,Other,Married,31056,1,0,1,old,5,10,13,3,8,55,Low buyer
5267,43,Graduate,Single,,1,0,1,old,16,2,18,2,1,44,Low buyer
5268,53,Graduate,Married,29440,1,1,2,old,17,8,14,10,4,56,Low buyer
5272,48,Other,Married,53843,0,1,1,old,378,0,88,19,4,562,Frequent buyer
5278,49,Graduate,Married,82224,0,0,0,new,307,26,360,138,31,902,Frequent buyer
5283,37,PhD,Single,42473,1,1,2,new,93,1,21,0,4,144,Frequent buyer
5286,26,Other,Single,41020,0,0,0,old,112,1,54,7,7,217,Frequent buyer
5287,40,Graduate,Married,34961,1,0,1,new,45,2,26,4,1,79,Frequent buyer
5289,38,Other,Single,41658,1,1,2,old,8,4,12,15,4,72,Frequent buyer
5290,49,PhD,Married,41551,1,1,2,old,220,0,33,3,0,279,Frequent buyer
5294,24,Graduate,Single,18358,1,0,1,old,6,8,19,16,4,57,Low buyer
5299,43,PhD,Married,69084,1,0,1,old,1181,107,199,39,30,1586,Potential buyer
5300,40,Other,Married,38961,1,0,1,old,19,7,19,0,1,70,Frequent buyer
5302,27,Graduate,Single,78394,0,0,0,old,298,27,697,216,24,1428,Potential buyer
5303,39,PhD,Single,79632,0,0,0,new,471,0,510,99,21,1113,Potential buyer
5304,39,PhD,Single,30899,1,0,1,old,24,0,8,0,0,33,Low buyer
5313,42,Other,Married,38196,1,1,2,new,30,0,11,0,0,44,Low buyer
5314,62,Graduate,Single,40689,0,1,1,old,270,3,27,39,6,444,Frequent buyer
5316,37,Other,Single,21024,0,0,0,old,36,4,18,6,2,84,Frequent buyer
5320,40,Other,Single,44051,1,1,2,old,79,7,58,6,3,171,Frequent buyer
5324,32,PhD,Married,58293,1,0,1,new,173,43,118,46,27,422,Frequent buyer
5329,64,PhD,Single,35946,1,1,2,old,8,0,3,0,0,11,Low buyer
5331,36,Graduate,Married,74985,0,,0,old,587,51,898,247,0,1869,Potential buyer
5332,53,Other,Married,82504,0,0,0,old,362,50,431,134,35,1066,Potential buyer
5336,42,Other,Single,157733,1,0,1,old,39,1,,2,0,59,Low buyer
5341,51,Other,Single,81975,0,1,1,old,983,76,184,180,138,1588,Potential buyer
5342,37,Other,Single,9548,1,0,1,old,0,1,3,10,6,29,Low buyer
5346,40,Other,Married,23559,1,0,1,old,25,5,19,7,0,79,Frequent buyer
5350,28,Other,Single,90638,0,0,0,new,1156,120,915,94,144,2525,Potential buyer
5370,40,PhD,Married,32644,1,0,1,old,239,3,141,0,7,413,Frequent buyer
5371,24,Graduate,Single,21474,1,0,1,new,6,16,24,11,0,91,Frequent buyer
5376,34,Graduate,Married,2447,1,0,1,old,1,1,1725,1,1,1730,Potential buyer
5386,60,Graduate,Single,94384,0,0,0,old,1111,24,790,160,45,2302,Potential buyer
5389,49,Graduate,Married,48920,0,2,2,old,238,17,68,8,10,347,Frequent buyer
5393,36,Graduate,Single,23763,1,0,1,old,22,0,6,6,2,42,Low buyer
5394,34,Other,Single,16014,1,1,2,old,3,9,4,7,8,38,Low buyer
5396,25,Graduate,Married,68487,0,0,0,old,758,12,385,33,89,1366,Potential buyer
5407,59,Graduate,Single,53103,0,1,1,old,729,17,133,11,0,1085,Potential buyer
5423,30,Graduate,Single,28359,1,0,1,old,6,0,5,2,1,16,Low buyer
5424,30,Graduate,Married,39922,1,0,1,old,29,12,59,19,1,156,Frequent buyer
5429,65,PhD,Married,45579,0,1,1,,145,1,33,2,1,183,Frequent buyer
5430,57,Graduate,Single,54450,1,1,2,old,454,0,171,8,19,684,Frequent buyer
5441,48,PhD,Single,54111,0,1,1,old,267,6,54,8,3,388,Frequent buyer
5453,57,Other,,90226,0,0,0,old,1083,108,649,253,151,2352,Potential buyer
5454,34,Other,Married,45057,1,0,1,old,37,0,7,3,0,50,Low buyer
5455,42,PhD,Married,,1,0,1,old,99,0,15,2,1,122,Frequent buyer
5462,39,Graduate,Married,67445,0,1,1,old,757,80,217,29,80,1174,Potential buyer
5474,43,Graduate,Single,43020,1,0,1,old,45,7,99,4,25,223,Frequent buyer
5491,62,Other,Single,47352,0,1,1,old,172,12,112,8,0,319,Frequent buyer
5493,,Graduate,Married,39356,1,1,2,new,15,0,2,0,0,23,Low buyer
5510,36,Other,Married,43263,0,1,1,old,262,6,61,0,10,441,Frequent buyer
5512,36,Other,Married,55842,0,1,,new,451,0,39,0,4,518,Frequent buyer
5513,47,Graduate,Single,37758,1,1,2,old,27,2,10,0,0,40,Low buyer
5517,44,Graduate,Married,25293,1,0,1,old,15,0,11,0,2,37,Low buyer
5519,57,Graduate,Single,64090,0,1,1,old,316,58,161,76,51,797,Frequent buyer
5524,56,Graduate,Single,58138,0,0,0,old,635,88,546,172,88,1617,Potential buyer
5527,26,Graduate,Single,22434,1,0,1,old,4,12,11,3,13,58,Low buyer
5529,67,PhD,Single,,2,1,3,new,406,0,30,0,0,444,Frequent buyer
5534,38,Other,Married,47808,0,1,1,old,123,1,26,2,0,224,Frequent buyer
5536,54,Graduate,Single,87771,0,1,1,old,1492,38,287,50,57,1957,Potential buyer
5538,38,Graduate,Single,83829,0,0,0,old,897,161,430,186,161,1862,Potential buyer
5543,47,Graduate,Single,57811,0,1,1,old,545,7,114,37,21,802,Frequent buyer
5544,43,Graduate,Single,67384,0,1,1,old,957,40,175,158,53,1490,Potential buyer
5545,41,PhD,Married,78075,0,0,0,new,572,8,259,34,35,988,Frequent buyer
5547,31,PhD,Married,84169,0,0,0,old,1478,19,403,0,19,1919,Potential buyer
5552,50,Other,Single,48721,1,1,2,old,81,18,113,47,13,293,Frequent buyer
5555,38,Graduate,Single,153924,0,0,0,new,1,1,1,1,1,6,Low buyer
5558,59,PhD,Single,90933,0,0,0,new,1020,31,430,62,63,1685,Potential buyer
5562,39,Graduate,Married,60093,0,1,1,old,502,12,109,16,6,735,Frequent buyer
5564,44,Graduate,Single,62882,0,1,1,old,509,133,497,78,24,1338,Potential buyer
5577,30,Graduate,Single,43776,1,,1,new,8,0,9,2,1,23,Low buyer
5585,41,Graduate,Single,21359,1,0,1,old,12,2,17,6,1,48,Low buyer
5589,49,Graduate,Single,51983,0,1,1,old,631,0,115,10,7,793,Frequent buyer
5596,57,Other,Single,58821,0,1,1,old,,14,154,19,0,728,Frequent buyer
5602,24,PhD,Single,66973,0,0,0,old,466,22,432,147,113,1282,Potential buyer
5610,48,Graduate,Single,33456,1,1,2,new,7,3,10,8,1,36,Low buyer
5621,44,Graduate,Married,48752,1,1,2,old,73,57,100,71,15,316,Frequent buyer
5623,33,Other,Married,31535,1,,1,old,15,4,13,0,0,51,Low buyer
5626,49,PhD,Single,61798,0,0,0,old,338,4,89,11,8,463,Frequent buyer
5628,31,Graduate,Single,61416,0,0,0,old,848,154,323,201,61,1665,Potential buyer
5631,28,Graduate,Single,49767,0,0,0,old,202,47,197,55,42,692,Frequent buyer
5633,33,Graduate,Married,50183,1,1,2,new,97,12,84,13,10,231,Frequent buyer
5636,50,Graduate,Single,30983,0,0,0,old,51,4,50,12,1,167,Frequent buyer
5642,34,Other,Single,62499,1,0,1,old,140,4,61,0,13,222,Frequent buyer
5644,56,Graduate,Single,42213,0,1,1,old,309,3,24,4,3,363,Frequent buyer
5654,41,Graduate,Married,36026,2,1,3,new,20,4,10,6,4,61,Low buyer
5667,49,PhD,Married,60896,0,1,1,old,1013,30,399,60,46,1701,Potential buyer
5675,53,PhD,Single,50611,0,1,1,old,459,0,24,6,0,493,Frequent buyer
5680,29,Other,Married,35684,1,0,1,new,10,4,7,0,6,30,Low buyer
5682,60,PhD,Single,64108,0,1,1,old,948,10,86,13,21,1099,Potential buyer
5684,42,Other,Single,44635,1,1,2,old,56,0,9,0,0,68,Low buyer
5687,33,Graduate,Single,81702,0,0,0,old,563,50,774,28,31,1633,Potential buyer
5692,24,Other,Married,25443,1,0,1,old,1,4,3,8,9,32,Low buyer
5710,,Graduate,,40548,0,1,1,old,110,0,,2,0,120,Frequent buyer
5718,63,Graduate,Married,80763,0,0,0,old,674,168,108,192,42,1415,Potential buyer
5721,57,PhD,Married,84117,0,0,0,new,611,76,749,59,45,1566,Potential buyer
5723,37,PhD,Single,49187,0,1,1,new,81,1,31,2,1,116,Frequent buyer
5726,30,Other,Single,31788,1,0,1,new,16,7,23,0,8,60,Low buyer
5731,30,Other,Married,27100,1,0,1,old,12,0,13,2,0,37,Low buyer
5734,39,PhD,Married,61917,1,1,2,old,46,4,36,2,2,91,Frequent buyer
5735,28,Other,Single,90638,0,0,0,new,1156,120,915,94,144,2525,Potential buyer
5740,43,Other,Single,25959,1,1,2,old,4,2,12,7,5,56,Low buyer
5748,48,Graduate,Married,59754,0,1,1,old,115,27,44,4,146,475,Frequent buyer
5751,40,Other,Single,31163,1,0,1,new,2,3,10,11,2,38,Low buyer
5756,30,Graduate,Single,39453,1,0,1,new,46,0,,0,0,55,Low buyer
5758,31,Graduate,Married,65169,0,0,0,new,1074,0,69,0,0,1189,Potential buyer
5763,41,Other,Single,49854,1,,1,,123,17,171,39,0,380,Frequent buyer
5782,31,Other,Single,58582,0,1,1,old,402,35,106,101,77,763,Frequent buyer
5788,41,Graduate,Single,46053,1,0,1,old,56,10,92,19,7,209,Frequent buyer
5790,28,Graduate,Married,31158,1,0,1,old,25,6,16,20,0,72,Frequent buyer
5794,39,PhD,Married,46374,0,1,1,new,408,0,21,0,0,446,Frequent buyer
5796,50,Graduate,Married,77437,0,0,0,old,560,21,442,29,44,1125,Potential buyer
5798,40,Other,Single,,0,0,0,old,445,37,359,98,28,985,Frequent buyer
5802,41,Other,,14188,0,0,0,old,,7,11,16,12,75,Frequent buyer
5823,43,PhD,Single,32303,0,1,1,new,35,0,2,0,0,39,Low buyer
5824,41,PhD,Single,34578,2,,3,new,7,0,1,0,0,8,Low buyer
5827,55,Graduate,Single,35246,1,1,2,new,36,0,12,2,2,62,Low buyer
5830,41,PhD,Single,86857,0,0,0,old,899,102,838,133,102,2114,Potential buyer
5831,46,Graduate,Married,77870,,1,1,old,1017,50,500,65,50,1815,Potential buyer
5832,53,Other,,92556,0,0,0,new,493,183,352,184,23,1263,Potential buyer
5835,37,PhD,Single,14849,1,0,1,old,21,2,28,3,2,65,Low buyer
5837,46,Graduate,Married,51479,1,1,2,old,247,8,160,6,8,494,Frequent buyer
5841,47,Graduate,Single,60894,0,1,1,old,606,7,155,10,0,832,Frequent buyer
5846,36,Graduate,Single,40246,1,0,,old,2,1,6,2,1,13,Low buyer
5847,44,Graduate,Single,69901,0,1,1,old,312,21,206,102,92,882,Frequent buyer
5848,43,Graduate,Single,81205,0,0,0,new,724,74,929,97,55,2009,Potential buyer
5863,60,Graduate,Married,47703,0,1,1,old,359,,134,13,26,655,Frequent buyer
5866,39,Graduate,Single,48186,1,0,1,new,97,3,66,12,7,219,Frequent buyer
5868,33,Graduate,Married,19107,1,0,1,old,2,4,9,10,5,46,Low buyer
5871,34,Other,Single,24401,0,0,0,old,73,28,217,10,24,467,Frequent buyer
5872,62,Graduate,Single,60689,0,1,1,old,240,90,216,63,6,639,Frequent buyer
5883,41,Graduate,Married,77981,1,0,1,old,138,120,204,16,126,664,Frequent buyer
5885,40,Other,Married,35688,2,1,3,old,73,3,90,12,1,211,Frequent buyer
5892,33,Graduate,Married,34968,1,0,1,old,158,6,45,8,2,221,Frequent buyer
5896,26,Other,Married,73395,0,0,0,new,272,7,80,20,7,397,Frequent buyer
5899,63,PhD,Single,5648,1,1,2,new,28,0,6,1,1,49,Low buyer
5907,61,Other,Married,33444,1,1,2,old,8,0,8,0,0,18,Low buyer
5909,49,Graduate,Married,58512,0,1,1,old,895,10,101,13,0,1171,Potential buyer
5922,39,PhD,Married,40344,0,1,1,old,210,0,6,0,0,218,Frequent buyer
5929,40,PhD,Married,37401,1,0,1,new,19,3,19,3,1,48,Low buyer
5935,57,Other,Single,55284,0,1,1,old,547,7,140,0,7,764,Frequent buyer
5939,42,Graduate,Single,38232,1,1,2,new,43,5,28,7,6,122,Frequent buyer
5948,38,Graduate,Single,57338,0,1,1,new,143,6,52,11,8,237,Frequent buyer
5954,41,Other,Single,42618,1,0,1,old,76,14,74,13,5,192,Frequent buyer
5955,51,Graduate,Single,72025,0,0,0,old,833,33,549,151,133,1932,Potential buyer
5956,65,PhD,Single,45072,1,2,3,old,,2,99,7,2,284,Frequent buyer
5959,45,Graduate,Single,35893,1,1,2,old,158,0,23,0,0,199,Frequent buyer
5961,35,Graduate,,42693,1,0,1,new,8,4,20,6,3,57,Low buyer
5966,39,PhD,Married,45207,1,1,2,old,203,0,10,0,0,215,Frequent buyer
5967,61,Graduate,Single,33402,1,1,2,old,26,2,19,10,5,70,Frequent buyer
5975,46,PhD,Single,,1,0,1,old,37,0,17,0,0,57,Low buyer
5985,48,Other,Single,33168,0,1,1,old,80,1,37,0,1,122,Frequent buyer
5987,24,Other,Single,10404,1,0,1,new,2,2,11,10,6,43,Low buyer
5989,54,Other,Single,78353,0,1,1,old,752,122,476,39,153,1576,Potential buyer
5991,64,Other,Married,48150,0,1,1,old,173,2,39,3,2,266,Frequent buyer
5995,51,Graduate,Single,39552,1,1,2,old,165,3,147,4,24,384,Frequent buyer
6001,34,Graduate,Married,56775,0,1,1,old,614,35,160,58,35,937,Frequent buyer
6019,42,PhD,Married,37126,1,0,1,new,45,3,9,4,4,72,Frequent buyer
6024,60,Graduate,Single,94384,0,0,0,old,1111,24,790,160,45,2302,Potential buyer
6036,54,Other,Single,89120,0,0,0,new,1168,92,408,72,129,1924,Potential buyer
6049,31,Other,Single,73450,0,0,0,old,1142,51,415,90,69,1804,Potential buyer
6050,38,Other,Married,57036,0,1,1,old,1171,43,219,19,14,1513,Potential buyer
6055,34,Graduate,Married,71626,0,0,0,,546,72,376,94,145,1305,Potential buyer
6059,,PhD,Single,64504,1,2,3,old,986,36,168,16,0,1314,Potential buyer
6071,24,Graduate,Single,81217,0,0,,old,493,70,,146,40,1157,Potential buyer
6072,43,Other,Single,75345,0,0,0,old,918,57,842,99,38,2087,Potential buyer
6086,58,Graduate,Married,80395,0,0,0,old,445,25,706,80,76,1380,Potential buyer
6097,54,Graduate,Single,50664,1,1,2,old,313,8,104,6,4,561,Frequent buyer
6103,65,Graduate,Married,42192,0,0,0,old,40,15,15,17,6,100,Frequent buyer
6116,45,Other,Married,48985,0,1,1,old,19,13,18,10,7,75,Frequent buyer
6119,50,PhD,Single,36736,1,1,2,old,10,0,3,0,0,17,Low buyer
6131,33,Other,Married,70829,1,1,2,old,141,70,106,72,19,431,Frequent buyer
6141,41,Other,Single,49494,1,0,1,old,191,9,97,0,6,385,Frequent buyer
6142,70,Other,Married,65073,0,0,0,old,629,17,177,69,0,900,Frequent buyer
6147,42,Graduate,Single,25818,1,0,1,old,5,2,8,2,2,28,Low buyer
6168,50,Graduate,Single,45146,1,1,2,old,33,0,5,0,0,53,Low buyer
6173,34,Graduate,Single,77298,0,1,1,old,425,115,292,,35,969,Frequent buyer
6177,28,PhD,Married,33454,1,0,1,old,76,10,56,3,1,169,Frequent buyer
6181,63,Other,Single,52203,0,0,0,old,488,21,238,56,108,939,Frequent buyer
6182,29,Graduate,Single,26646,1,0,1,new,11,4,20,10,3,53,Low buyer
6183,51,Other,Married,58646,,1,1,old,62,1,44,6,5,140,Frequent buyer
6184,44,PhD,Married,68462,0,0,0,,561,64,785,84,128,1670,Potential buyer
6197,51,PhD,Single,27238,1,1,2,old,37,0,17,0,0,57,Low buyer
6200,62,Graduate,Married,75903,0,1,1,old,340,108,185,130,38,901,Frequent buyer
6201,35,Graduate,Single,38643,1,1,2,old,22,2,14,0,1,49,Low buyer
6202,53,Graduate,Single,63381,0,1,,old,571,50,142,33,50,1005,Frequent buyer
6203,66,Graduate,Single,74485,0,0,0,old,499,149,815,173,49,1734,Potential buyer
6205,46,Other,Single,32557,1,0,1,new,34,3,29,0,4,80,Frequent buyer
6211,37,PhD,Single,37395,1,0,1,new,18,0,9,0,1,39,Low buyer
6214,31,Other,Married,43815,1,0,1,old,14,10,29,4,7,79,Frequent buyer
6215,36,Graduate,Married,31353,1,1,2,old,10,0,10,3,1,31,Low buyer
6218,48,Graduate,Married,59594,0,1,1,old,457,4,29,0,0,499,Frequent buyer
6222,46,Graduate,Married,22574,2,1,3,old,25,0,8,2,0,37,Low buyer
6230,42,Graduate,Single,44421,1,1,2,old,110,5,59,7,1,189,Frequent buyer
6233,37,Graduate,Married,65991,0,1,1,old,507,19,364,25,47,971,Frequent buyer
6237,47,PhD,Single,7144,0,2,2,old,81,4,33,5,2,416,Frequent buyer
6245,63,PhD,Single,59292,0,1,1,old,378,14,68,19,14,507,Frequent buyer
6246,60,Graduate,Single,73892,0,0,0,old,703,102,601,0,58,1507,Potential buyer
6248,66,Other,Single,91712,0,0,0,old,1276,24,746,94,29,2217,Potential buyer
6250,64,PhD,Single,54356,0,1,1,old,710,15,30,20,0,775,Frequent buyer
6255,61,Other,Single,70545,0,1,1,new,138,39,63,55,18,334,Frequent buyer
6257,37,Other,Single,60482,0,1,1,old,255,43,134,37,14,507,Frequent buyer
6260,58,Other,Single,82384,0,0,0,old,984,51,432,180,120,1957,Potential buyer
6261,34,Graduate,Married,58025,0,1,1,old,270,31,88,11,48,470,Frequent buyer
6262,51,Other,Single,72217,0,0,0,old,816,42,450,55,56,1573,Potential buyer
6263,45,Graduate,Single,35322,1,2,3,old,28,9,37,12,7,106,Frequent buyer
6271,61,PhD,Married,50870,0,1,1,new,53,0,8,0,0,63,Low buyer
6274,65,Other,Married,83790,0,0,0,old,1076,16,417,42,48,1615,Potential buyer
6281,,Graduate,Single,55686,0,1,1,old,673,0,199,37,47,982,Frequent buyer
6283,45,Other,Single,63841,0,1,1,old,635,15,100,20,7,908,Frequent buyer
6287,27,Graduate,Single,34728,1,0,1,old,14,0,16,0,0,36,Low buyer
6289,62,Other,Single,59385,1,1,2,old,135,0,10,0,4,185,Frequent buyer
6292,27,PhD,Married,82333,0,0,0,old,1311,0,359,46,89,1822,Potential buyer
6295,36,Graduate,Married,54233,0,1,1,old,652,8,158,21,0,981,Frequent buyer
6299,45,PhD,Single,42564,0,1,1,old,324,48,186,39,18,813,Frequent buyer
6303,27,PhD,Single,91820,0,0,0,old,410,73,747,76,161,1497,Potential buyer
6310,35,Graduate,Married,33039,1,0,1,old,30,8,12,8,8,78,Frequent buyer
6312,54,Graduate,Married,65031,0,1,1,old,258,107,291,84,37,863,Frequent buyer
6318,25,Graduate,Married,68487,0,0,0,old,758,12,385,33,89,1366,Potential buyer
6320,37,Other,Single,70893,0,0,0,old,768,44,561,77,44,1508,Potential buyer
6327,46,Graduate,Single,65777,0,0,0,old,565,32,435,28,32,1146,Potential buyer
6336,53,Graduate,Married,29315,1,1,2,new,13,2,14,8,7,48,Low buyer
6340,28,Graduate,Single,29938,1,0,1,old,3,3,7,0,2,26,Low buyer
6343,54,Graduate,Married,79823,0,1,1,new,835,73,,114,73,1518,Potential buyer
6347,34,Other,Single,15862,1,0,1,old,1,1,4,11,9,36,Low buyer
6349,26,Other,Single,61787,0,0,0,old,621,73,414,78,48,1319,Potential buyer
6354,29,Graduate,Single,15345,,0,1,old,5,2,16,3,2,47,Low buyer
6355,35,Graduate,Married,44359,1,1,2,new,20,0,14,7,3,45,Low buyer
6357,54,Other,Single,59052,0,1,1,old,230,35,75,63,57,491,Frequent buyer
6365,26,Other,Married,30390,0,0,0,old,10,12,,25,1,80,Frequent buyer
6374,59,PhD,Married,36930,0,1,1,old,223,2,31,0,2,297,Frequent buyer
6376,34,Graduate,Single,57537,1,0,1,old,191,56,139,51,8,545,Frequent buyer
6379,64,Other,Single,47570,1,1,2,old,67,1,20,0,2,121,Frequent buyer
6382,60,Graduate,Single,48794,1,1,2,new,25,0,11,3,0,54,Low buyer
6383,42,PhD,Single,,1,0,1,new,26,0,15,2,1,46,Low buyer
