date,Appliances,Lighting,T1,RH1,T2,RH2,T3,RH3,T4,RH4,T5,RH5,T6,RH6,T7,RH7,T8,RH8,T9,RH9,Temperature,Pressure,Relative Humidity,Wind speed,Visibility,Tdewpoint,rv1,rv2
4/30/2016 16:40,290,10,21.93,42.77,21,39.46,23.76,34.8,20.2,37.97,19.7,50.23,11.93,4.06,19.6,30.36,22.79,37.93,19.5,38,10.6,759.97,63.33,6,40,3.87,23.29,23.29
4/30/2016 16:50,90,0,22,44.69,21,41.67,23.63,35.39,20.2,37.77,19.7,50.43,11.73,4.67,19.67,30.46,22.79,38,19.39,37.93,10.5,759.98,63.67,6,40,3.93,37.11,37.11
4/30/2016 17:00,370,0,22.03,43.36,20.89,42.13,23.6,35.83,20.2,38.37,19.7,50.63,11.66,5.13,19.64,30.52,22.79,38,19.46,37.86,10.5,760,64,6,40,4,27.13,27.13
4/30/2016 17:10,670,0,22.1,42.77,20.89,42.02,23.6,35.9,20.26,39.73,19.7,50.79,11.6,4.79,19.7,30.6,22.79,38,19.39,37.77,10.4,760.1,64.5,6,40,3.95,21.82,21.82
4/30/2016 17:20,230,0,22.03,41.93,20.89,41.5,23.76,36.89,20.29,40.19,19.7,50.79,11.66,3.36,19.7,30.67,22.79,38.09,19.46,37.9,10.2,760.2,65,6,40,3.9,45.2,45.2
4/30/2016 17:30,160,0,22.03,41.46,20.79,40.99,24.03,37.89,20.29,39.8,19.7,50.79,11.53,3.22,19.7,30.73,22.79,38.03,19.5,37.9,10.1,760.3,65.5,6,40,3.85,47.73,47.73
4/30/2016 17:40,90,0,22,41.15,20.79,40.73,24.32,38.19,20.23,39.39,19.7,50.9,11.46,2.36,19.7,30.79,22.79,37.97,19.5,37.9,9.97,760.4,66,6,40,3.8,7.98,7.98
4/30/2016 17:50,70,0,22,40.86,20.7,40.59,24.32,37.86,20.26,38.99,19.7,50.9,11.39,2.96,19.7,30.79,22.79,37.83,19.39,37.79,9.83,760.5,66.5,6,40,3.75,27.1,27.1
4/30/2016 18:00,70,10,22,40.66,20.7,40.53,24.26,37.53,20.2,38.66,19.76,50.9,11.25,2.6,19.7,30.82,22.79,37.66,19.39,37.73,9.7,760.6,67,6,40,3.7,45.09,45.09
4/30/2016 18:10,70,0,22,40.47,20.6,40.4,24.2,37.33,20.2,38.33,19.7,50.9,11.19,2.77,19.7,30.89,22.79,37.53,19.43,37.73,9.68,760.67,67,6,40,3.7,17.16,17.16
4/30/2016 18:20,70,0,21.93,40.4,20.6,40.33,24.2,37.2,20.2,38.13,19.79,50.79,11.19,2.36,19.7,30.89,22.79,37.5,19.43,37.73,9.67,760.73,67,6,40,3.7,35.11,35.11
4/30/2016 18:30,70,0,21.89,40.26,20.5,40.29,24.2,37.06,20.2,37.93,19.79,50.79,11.16,3.29,19.7,30.96,22.79,37.43,19.39,37.7,9.65,760.8,67,6,40,3.7,13.96,13.96
4/30/2016 18:40,70,0,21.89,40.13,20.43,40.23,24.13,37,20.2,37.73,19.79,50.7,11.1,3.49,19.7,31,22.7,37.36,19.46,37.7,9.63,760.87,67,6,40,3.7,26.86,26.86
4/30/2016 18:50,70,0,21.89,39.97,20.39,40.23,24.07,36.86,20.2,37.5,19.79,50.63,10.93,4.46,19.7,31,22.7,37.29,19.46,37.66,9.62,760.93,67,6,40,3.7,19.03,19.03
4/30/2016 19:00,70,0,21.89,39.83,20.32,40.29,24,36.73,20.13,37.43,19.79,50.47,10.6,5.46,19.7,31.03,22.7,37.29,19.39,37.66,9.6,761,67,6,40,3.7,23.73,23.73
4/30/2016 19:10,80,0,21.89,39.7,20.26,40.26,23.89,36.59,20.17,37.4,19.79,50.4,10.3,6.97,19.7,31.1,22.7,37.29,19.39,37.59,9.55,761.08,67,6,40,3.67,23.46,23.46
4/30/2016 19:20,60,0,21.89,39.63,20.2,40.2,23.89,36.53,20.1,37.4,19.79,50.29,10.43,6.89,19.7,31.1,22.67,37.26,19.39,37.59,9.5,761.17,67,6,40,3.63,13.29,13.29
4/30/2016 19:30,50,10,21.79,39.4,20.17,40.33,23.79,36.4,20.1,37.29,19.79,50.23,11.13,4.82,19.7,31.17,22.65,37.2,19.39,37.59,9.45,761.25,67,6,40,3.6,34.1,34.1
4/30/2016 19:40,60,0,21.79,39.33,20.1,40.33,23.79,36.33,20.1,37.23,19.79,50.13,11.46,3.36,19.7,31.13,22.6,37.13,19.39,37.56,9.4,761.33,67,6,40,3.57,25.79,25.79
4/30/2016 19:50,40,0,21.79,39.2,19.96,40.29,23.67,36.26,20.1,37.33,19.79,50,10.36,4.83,19.7,31.2,22.6,37.09,19.39,37.5,9.35,761.42,67,6,40,3.53,24.29,24.29
4/30/2016 20:00,70,0,21.73,39.2,19.89,40.36,23.6,36.2,20.03,37.33,19.76,49.86,9.36,7.3,19.7,31.2,22.6,37.09,19.36,37.4,9.3,761.5,67,6,40,3.5,36.54,36.54
4/30/2016 20:10,70,0,21.7,39.09,19.79,40.33,23.5,36.2,20,37.33,19.7,49.79,8.59,9.43,19.63,31.13,22.6,37,19.36,37.4,9.05,761.6,67.33,5.83,40,3.32,12.67,12.67
4/30/2016 20:20,60,0,21.7,39.03,19.73,40.4,23.5,36.13,20,37.47,19.7,49.66,8.2,11.17,19.6,31.2,22.6,37,19.29,37.29,8.8,761.7,67.67,5.67,40,3.13,9.46,9.46
4/30/2016 20:30,80,0,21.7,38.86,19.65,40.29,23.39,36.09,20,37.69,19.7,49.59,7.7,12.76,19.6,31.2,22.57,37,19.29,37.29,8.55,761.8,68,5.5,40,2.95,25.67,25.67
4/30/2016 20:40,70,0,21.63,38.73,19.57,40.29,23.39,36.09,20,37.93,19.7,49.55,7.37,14.63,19.6,31.23,22.5,37,19.29,37.26,8.3,761.9,68.33,5.33,40,2.77,37.96,37.96
4/30/2016 20:50,80,0,21.6,38.65,19.5,40.36,23.39,36.06,20,38.06,19.7,49.47,7.03,17.03,19.6,31.29,22.5,36.9,19.29,37.2,8.05,762,68.67,5.17,40,2.58,27.69,27.69
4/30/2016 21:00,70,0,21.6,38.59,19.39,40.33,23.39,36,20,38.2,19.7,49.4,6.74,19.37,19.6,31.29,22.5,36.9,19.29,37.2,7.8,762.1,69,5,40,2.4,8.49,8.49
4/30/2016 21:10,70,0,21.53,38.59,19.32,40.4,23.29,36,19.93,38.26,19.67,49.26,6.56,21.32,19.6,31.29,22.5,36.9,19.29,37.2,7.6,762.18,70,4.83,40,2.42,13.79,13.79
4/30/2016 21:20,70,0,21.5,38.5,19.26,40.47,23.29,36,19.89,38.29,19.6,49.13,6.23,23.27,19.6,31.29,22.5,36.9,19.23,37.13,7.4,762.27,71,4.67,40,2.43,26.41,26.41
4/30/2016 21:30,70,0,21.5,38.43,19.2,40.47,23.29,36,19.89,38.36,19.63,49.09,5.96,24.6,19.6,31.29,22.5,36.9,19.23,37.13,7.2,762.35,72,4.5,40,2.45,30.39,30.39
4/30/2016 21:40,70,0,21.5,38.4,19.1,40.5,23.22,35.95,19.89,38.4,19.63,49.03,5.8,26.89,19.6,31.36,22.5,36.9,19.2,37.09,7,762.43,73,4.33,40,2.47,24.99,24.99
4/30/2016 21:50,70,0,21.43,38.33,19.03,40.5,23.2,36,19.89,38.4,19.6,48.9,5.73,28.89,19.6,31.39,22.39,36.79,19.2,37.09,6.8,762.52,74,4.17,40,2.48,31.19,31.19
4/30/2016 22:00,60,0,21.39,38.2,19,40.53,23.2,35.97,19.89,38.4,19.6,48.9,5.59,30.19,19.6,31.39,22.39,36.79,19.2,37.09,6.6,762.6,75,4,40,2.5,40.47,40.47
4/30/2016 22:10,70,0,21.39,38.13,18.93,40.59,23.2,35.9,19.89,38.4,19.6,48.79,5.53,31.46,19.57,31.39,22.39,36.79,19.2,37.03,6.4,762.72,76.17,3.83,40,2.5,6.96,6.96
4/30/2016 22:20,80,0,21.39,38.09,18.86,40.7,23.2,35.9,19.89,38.4,19.6,48.73,5.37,32.36,19.57,31.39,22.39,36.79,19.2,37.06,6.2,762.83,77.33,3.67,40,2.5,44.2,44.2
4/30/2016 22:30,110,10,21.32,38.09,18.79,40.76,23.2,35.97,19.89,38.4,19.6,48.7,5.3,33.5,19.57,31.43,22.39,36.79,19.2,37,6,762.95,78.5,3.5,40,2.5,23.33,23.33
4/30/2016 22:40,70,0,21.29,38.23,18.76,40.86,23.29,36.09,19.89,38.5,19.6,48.63,5.23,34.33,19.57,31.5,22.39,36.79,19.15,37,5.8,763.07,79.67,3.33,40,2.5,26.8,26.8
4/30/2016 22:50,50,0,21.29,38.36,18.7,41.13,23.29,36.16,19.82,38.43,19.6,47.77,5.09,34.87,19.57,31.5,22.39,37.15,19.13,37.1,5.6,763.18,80.83,3.17,40,2.5,19.33,19.33
4/30/2016 23:00,50,0,21.29,38.5,18.7,41.29,23.29,36.29,19.79,38.26,19.6,47.43,5.06,35.57,19.5,31.5,22.39,37.89,19.2,37.56,5.4,763.3,82,3,40,2.5,47.51,47.51
4/30/2016 23:10,40,0,21.29,38.5,18.63,41.29,23.29,36.29,19.79,38.2,19.5,47.47,5,35.76,19.5,31.5,22.39,38.36,19.2,37.79,5.22,763.37,82.67,2.83,40,2.45,23,23
4/30/2016 23:20,20,0,21.26,38.43,18.6,41.33,23.2,36.29,19.79,38.06,19.5,47.4,4.83,36.26,19.5,31.5,22.39,39,19.2,37.86,5.03,763.43,83.33,2.67,40,2.4,21.42,21.42
4/30/2016 23:30,40,0,21.2,38.29,18.53,41.4,23.2,36.29,19.79,38,19.5,47.4,4.69,37.2,19.5,31.5,22.39,39.4,19.2,38.03,4.85,763.5,84,2.5,40,2.35,35.8,35.8
4/30/2016 23:40,30,0,21.2,38.26,18.5,41.45,23.2,36.29,19.79,37.85,19.5,47.4,4.69,38.4,19.5,31.5,22.29,39.66,19.2,38.09,4.67,763.57,84.67,2.33,40,2.3,23.5,23.5
4/30/2016 23:50,70,0,21.2,38.2,18.46,41.47,23.2,36.36,19.79,37.79,19.5,47.35,4.73,39.6,19.5,31.53,22.23,39.73,19.17,38.13,4.48,763.63,85.33,2.17,40,2.25,30.47,30.47
5/1/2016 0:00,50,0,21.2,38.2,18.39,41.4,23.2,36.4,19.73,37.73,19.5,47.29,4.8,40.06,19.5,31.6,22.2,40,19.17,38.2,4.3,763.7,86,2,40,2.2,15.31,15.31
5/1/2016 0:10,60,0,21.15,38.17,18.39,41.5,23.13,36.47,19.7,37.66,19.5,47.29,4.8,40.09,19.5,31.6,22.2,40.4,19.13,38.29,4.28,763.72,86.33,2.17,38.17,2.22,11.24,11.24
5/1/2016 0:20,50,0,21.13,38.09,18.32,41.5,23.2,36.5,19.7,37.59,19.5,47.26,4.66,40.03,19.5,31.6,22.2,41,19.13,38.36,4.27,763.73,86.67,2.33,36.33,2.23,21.81,21.81
5/1/2016 0:30,50,0,21.1,38.09,18.29,41.5,23.2,36.5,19.7,37.5,19.5,47.26,4.53,41.3,19.5,31.6,22.2,41.33,19.17,38.5,4.25,763.75,87,2.5,34.5,2.25,47,47
5/1/2016 0:40,60,0,21.1,38.03,18.29,41.56,23.2,36.5,19.7,37.5,19.5,47.2,4.59,41.83,19.5,31.6,22.2,41.63,19.17,38.63,4.23,763.77,87.33,2.67,32.67,2.27,8.06,8.06
5/1/2016 0:50,40,0,21.07,38,18.2,41.53,23.2,36.5,19.67,37.4,19.5,47.2,4.66,41.8,19.5,31.67,22.13,41.76,19.1,38.83,4.22,763.78,87.67,2.83,30.83,2.28,40.98,40.98
5/1/2016 1:00,60,0,21,38,18.2,41.59,23.2,36.56,19.6,37.33,19.46,47.06,4.53,41.8,19.39,31.5,22.1,41.93,19.1,38.97,4.2,763.8,88,3,29,2.3,1.25,1.25
5/1/2016 1:10,50,0,21,37.9,18.17,41.59,23.2,36.5,19.6,37.29,19.39,47,4.37,42.27,19.46,31.57,22.1,42.06,19.1,39,4.12,763.85,88.33,3,28.5,2.28,42.68,42.68
5/1/2016 1:20,60,0,21,37.9,18.1,41.59,23.2,36.5,19.6,37.29,19.46,47.03,4.16,42.8,19.46,31.57,22.1,42.23,19.1,39.13,4.03,763.9,88.67,3,28,2.27,38.87,38.87
5/1/2016 1:30,50,0,20.96,37.9,18.1,41.59,23.2,36.59,19.6,37.26,19.39,46.9,3.83,42.6,19.39,31.57,22.1,42.36,19.1,39.43,3.95,763.95,89,3,27.5,2.25,20.23,20.23
5/1/2016 1:40,60,0,20.89,37.9,18.1,41.59,23.2,36.59,19.6,37.2,19.39,46.9,3.57,43.2,19.46,31.57,22.1,42.53,19.1,39.56,3.87,764,89.33,3,27,2.23,35.92,35.92
5/1/2016 1:50,50,0,20.89,37.9,18.07,41.56,23.2,36.56,19.57,37.16,19.39,46.9,3.36,44.33,19.39,31.57,22.1,42.66,19.1,39.79,3.78,764.05,89.67,3,26.5,2.22,6.41,6.41
5/1/2016 2:00,40,0,20.89,37.9,18,41.5,23.2,36.56,19.5,37.09,19.39,46.79,3.16,44.73,19.39,31.5,22,42.53,19.1,39.93,3.7,764.1,90,3,26,2.2,22.51,22.51
5/1/2016 2:10,50,0,20.86,37.83,18,41.5,23.2,36.59,19.5,37.09,19.39,46.79,3.06,45.83,19.39,31.5,22,42.53,19.1,40,3.67,764.08,90.33,3,25.67,2.22,0.52,0.52
5/1/2016 2:20,40,0,20.79,37.76,18,41.5,23.2,36.59,19.5,37.09,19.39,46.76,3.06,46.69,19.39,31.5,22,42.5,19.1,40.13,3.63,764.07,90.67,3,25.33,2.23,37.35,37.35
5/1/2016 2:30,50,0,20.79,37.76,17.93,41.5,23.2,36.59,19.5,37,19.39,46.7,3.09,47.9,19.39,31.5,22,42.47,19.1,40.2,3.6,764.05,91,3,25,2.25,43.88,43.88
5/1/2016 2:40,50,0,20.79,37.76,17.93,41.56,23.2,36.59,19.5,37,19.39,46.66,3,48.16,19.39,31.5,22,42.33,19.1,40.33,3.57,764.03,91.33,3,24.67,2.27,8.47,8.47
5/1/2016 2:50,60,0,20.79,37.7,17.89,41.59,23.2,36.63,19.5,37,19.39,46.59,3.06,49.57,19.39,31.5,22,42.29,19.1,40.47,3.53,764.02,91.67,3,24.33,2.28,4.89,4.89
5/1/2016 3:00,50,0,20.73,37.7,17.79,41.5,23.13,36.7,19.46,36.97,19.36,46.59,3.06,49.3,19.39,31.5,22,42.29,19.1,40.63,3.5,764,92,3,24,2.3,34.47,34.47
5/1/2016 3:10,60,0,20.7,37.7,17.79,41.56,23.2,36.7,19.39,36.83,19.34,46.52,2.73,47.69,19.39,31.5,21.89,42.29,19.1,40.7,3.42,764.05,92.17,2.83,23.5,2.25,27.35,27.35
5/1/2016 3:20,40,0,20.7,37.72,17.79,41.59,23.2,36.63,19.39,36.79,19.29,46.5,2.63,48.93,19.39,31.5,21.89,42.23,19.1,40.83,3.33,764.1,92.33,2.67,23,2.2,3.67,3.67
5/1/2016 3:30,20,0,20.7,37.73,17.73,41.59,23.2,36.63,19.39,36.79,19.36,46.36,2.63,49.4,19.39,31.5,21.89,42.2,19.1,40.9,3.25,764.15,92.5,2.5,22.5,2.15,15.1,15.1
5/1/2016 3:40,40,0,20.7,37.7,17.7,41.7,23.13,36.63,19.39,36.79,19.29,46.29,2.5,49.03,19.39,31.5,21.82,42.07,19.1,41,3.17,764.2,92.67,2.33,22,2.1,30.66,30.66
5/1/2016 3:50,40,0,20.7,37.7,17.7,41.7,23.1,36.63,19.39,36.79,19.29,46.26,2.43,49.43,19.36,31.5,21.86,42.09,19.1,41,3.08,764.25,92.83,2.17,21.5,2.05,23.46,23.46
5/1/2016 4:00,50,0,20.7,37.7,17.6,41.56,23.03,36.63,19.39,36.79,19.29,46.2,2.4,49.93,19.36,31.5,21.79,41.96,19.1,41.09,3,764.3,93,2,21,2,10.17,10.17
5/1/2016 4:10,50,0,20.63,37.63,17.6,41.56,23,36.59,19.39,36.73,19.29,46.09,2.4,50.32,19.36,31.5,21.79,41.86,19.1,41.09,2.87,764.33,93.5,2,28,1.93,8.56,8.56
5/1/2016 4:20,60,0,20.6,37.59,17.6,41.59,23,36.59,19.36,36.7,19.29,46.03,2.36,50.27,19.29,31.5,21.79,41.79,19.1,41.23,2.73,764.37,94,2,35,1.87,32.7,32.7
5/1/2016 4:30,50,0,20.6,37.59,17.6,41.59,23,36.59,19.36,36.7,19.29,46,2.36,50.86,19.29,31.5,21.76,41.9,19.1,41.29,2.6,764.4,94.5,2,42,1.8,21.04,21.04
5/1/2016 4:40,60,0,20.6,37.59,17.6,41.7,23,36.59,19.29,36.7,19.29,46,2.63,51.93,19.29,31.5,21.7,41.9,19.1,41.29,2.47,764.43,95,2,49,1.73,10.07,10.07
5/1/2016 4:50,50,0,20.6,37.59,17.53,41.7,23,36.59,19.29,36.63,19.29,45.97,2.7,51.93,19.29,31.5,21.79,41.93,19.1,41.29,2.33,764.47,95.5,2,56,1.67,21.74,21.74
5/1/2016 5:00,50,0,20.6,37.59,17.5,41.73,23,36.63,19.29,36.66,19.29,45.9,2.7,52.2,19.29,31.5,21.73,41.93,19.1,41.4,2.2,764.5,96,2,63,1.6,39.1,39.1
5/1/2016 5:10,50,0,20.53,37.59,17.43,41.73,23,36.7,19.29,36.66,19.29,45.79,2.67,52.08,19.29,31.53,21.7,42,19.1,41.4,2.17,764.55,95.83,2,63,1.53,42.1,42.1
5/1/2016 5:20,50,0,20.5,37.59,17.5,41.79,23,36.63,19.29,36.66,19.29,45.79,2.46,51.43,19.29,31.53,21.7,42.13,19.1,41.4,2.13,764.6,95.67,2,63,1.47,32.28,32.28
5/1/2016 5:30,50,0,20.5,37.59,17.43,41.79,23,36.7,19.29,36.59,19.29,45.7,2.33,51.26,19.29,31.6,21.7,42.23,19.1,41.4,2.1,764.65,95.5,2,63,1.4,32.95,32.95
5/1/2016 5:40,60,0,20.5,37.59,17.39,41.76,23,36.59,19.26,36.59,19.23,45.57,2.47,52.06,19.29,31.53,21.7,42.22,19.1,41.4,2.07,764.7,95.33,2,63,1.33,5.74,5.74
5/1/2016 5:50,50,0,20.5,37.59,17.39,41.76,23,36.66,19.27,36.59,19.2,45.5,2.63,52.73,19.29,31.6,21.7,42.2,19.1,41.43,2.03,764.75,95.17,2,63,1.27,27.31,27.31
5/1/2016 6:00,60,0,20.5,37.59,17.39,41.75,23,36.59,19.23,36.53,19.2,45.43,2.76,53.06,19.29,31.6,21.6,42.09,19.1,41.56,2,764.8,95,2,63,1.2,21.34,21.34
5/1/2016 6:10,60,0,20.5,37.59,17.39,41.7,23,36.59,19.2,36.5,19.2,45.4,2.73,52.9,19.29,31.57,21.6,42.09,19.1,41.59,2.03,764.88,95.33,2,62.67,1.28,17.89,17.89
5/1/2016 6:20,50,0,20.46,37.56,17.39,41.7,23,36.59,19.2,36.5,19.2,45.37,2.93,53.62,19.29,31.57,21.6,42.29,19.1,41.66,2.07,764.97,95.67,2,62.33,1.37,20.32,20.32
5/1/2016 6:30,50,0,20.46,37.56,17.39,41.63,23,36.59,19.2,36.5,19.2,45.29,3.09,53.66,19.29,31.6,21.6,42.29,19.1,41.59,2.1,765.05,96,2,62,1.45,45.97,45.97
5/1/2016 6:40,50,0,20.39,37.5,17.39,41.63,23,36.59,19.2,36.5,19.2,45.26,3.16,53.92,19.29,31.6,21.6,42.29,19.17,41.59,2.13,765.13,96.33,2,61.67,1.53,20.89,20.89
5/1/2016 6:50,50,0,20.39,37.5,17.39,41.59,23,36.53,19.2,36.5,19.2,45.2,3.57,54.53,19.29,31.6,21.6,42.29,19.1,41.59,2.17,765.22,96.67,2,61.33,1.62,2.29,2.29
5/1/2016 7:00,50,0,20.39,37.5,17.46,41.66,22.93,36.59,19.2,36.56,19.2,45.09,3.76,54.66,19.29,31.63,21.6,42.29,19.1,41.59,2.2,765.3,97,2,61,1.7,45.83,45.83
5/1/2016 7:10,60,0,20.39,37.5,17.5,41.77,22.93,36.53,19.2,36.59,19.2,45.09,4.12,54.97,19.29,31.7,21.53,42.36,19.13,41.59,2.55,765.35,96.5,2,61.33,1.98,38.5,38.5
5/1/2016 7:20,60,0,20.39,37.5,17.5,42.03,22.89,36.4,19.2,36.8,19.23,44.33,4.33,54.97,19.2,31.6,21.53,42.29,19.13,41.53,2.9,765.4,96,2,61.67,2.27,26.35,26.35
5/1/2016 7:30,80,0,20.39,37.67,17.5,42.33,22.79,36.06,19.2,37.23,19.29,43.8,4.82,55.26,19.2,31.6,21.6,42.29,19.2,41.5,3.25,765.45,95.5,2,62,2.55,25.23,25.23
5/1/2016 7:40,50,0,20.39,38.19,17.57,42.47,22.73,35.86,19.26,37.43,19.29,43.4,5.36,55.07,19.2,31.63,21.5,42.26,19.13,41.43,3.6,765.5,95,2,62.33,2.83,15.76,15.76
5/1/2016 7:50,50,0,20.46,38.53,17.87,42.36,22.73,35.76,19.23,37.46,19.29,43,6.2,52.05,19.2,31.7,21.5,42.07,19.2,41.06,3.95,765.55,94.5,2,62.67,3.12,39.46,39.46
5/1/2016 8:00,60,0,20.46,38.59,18.66,41.56,22.79,35.63,19.29,37.59,19.32,42.63,6.93,44.66,19.17,31.7,21.5,41.83,19.26,40.6,4.3,765.6,94,2,63,3.4,29.46,29.46
5/1/2016 8:10,60,10,20.5,38.72,19.46,40.06,22.93,35.56,19.29,37.77,19.32,42.3,7.46,37.46,19.17,31.7,21.43,41.57,19.39,40.05,4.7,765.65,92.5,2.33,57.33,3.57,31.17,31.17
5/1/2016 8:20,60,0,20.5,38.53,20.06,39.33,23,35.43,19.36,37.97,19.39,41.93,8.1,33.23,19.13,31.7,21.39,41.36,19.39,39.63,5.1,765.7,91,2.67,51.67,3.73,49.05,49.05
5/1/2016 8:30,60,0,20.53,38.76,20.96,38.17,23,35.36,19.5,38.06,19.39,41.66,8.56,29.16,19.13,31.7,21.39,41.23,19.46,39.5,5.5,765.75,89.5,3,46,3.9,37.09,37.09
5/1/2016 8:40,70,0,20.6,38.63,21.56,37.29,23,35.29,19.57,38.06,19.43,41.53,8.79,26.6,19.1,31.67,21.46,41.16,19.43,39.33,5.9,765.8,88,3.33,40.33,4.07,14.68,14.68
5/1/2016 8:50,200,0,20.6,38.66,21.96,36.43,23,35.26,19.65,38.09,19.43,41.66,9.26,24.13,19.1,31.6,21.39,41.09,19.5,39.27,6.3,765.85,86.5,3.67,34.67,4.23,8.3,8.3
5/1/2016 9:00,160,0,20.6,38.59,22.17,35.9,23,35.2,19.79,37.83,19.36,41.93,9.3,20.82,19.1,31.6,21.39,41.05,19.5,39.46,6.7,765.9,85,4,29,4.4,31.16,31.16
5/1/2016 9:10,50,0,20.6,38.47,22.34,35.44,22.89,35.16,19.86,37.63,19.29,42.06,9.23,19.36,19.1,31.53,21.36,40.96,19.5,39.92,6.88,765.92,82.83,4.33,29,4.18,2.12,2.12
5/1/2016 9:20,160,0,20.67,38.53,22.93,35.29,22.82,35.09,19.93,37.43,19.29,42.2,9.6,17.8,19.1,31.46,21.36,41.16,19.57,40.73,7.07,765.93,80.67,4.67,29,3.97,49.59,49.59
5/1/2016 9:30,60,0,20.7,38.7,23.26,36.17,22.67,34.9,20.07,37.23,19.29,42.27,9.8,14.33,19.1,31.32,21.39,41.29,19.57,40.73,7.25,765.95,78.5,5,29,3.75,37.56,37.56
5/1/2016 9:40,60,0,20.7,38.7,23.43,36.36,22.6,34.83,20.13,37.06,19.29,42.36,10.06,11.1,19.1,31.2,21.39,41.16,19.53,40.73,7.43,765.97,76.33,5.33,29,3.53,14.1,14.1
5/1/2016 9:50,50,0,20.79,38.55,23.57,36.23,22.6,34.76,20.2,36.86,19.29,42.47,10.26,8.23,19.1,30.96,21.39,40.86,19.6,40.73,7.62,765.98,74.17,5.67,29,3.32,35.65,35.65
5/1/2016 10:00,40,0,20.82,38.36,23.73,35.96,22.53,34.63,20.29,36.66,19.29,42.4,10.5,5.83,19.1,30.82,21.39,40.73,19.6,40.59,7.8,766,72,6,29,3.1,18.67,18.67
5/1/2016 10:10,60,0,20.89,38.23,23.79,35.37,22.5,34.47,20.36,36.53,19.29,42.4,10.57,5.56,19.1,30.76,21.39,40.59,19.6,40.59,8.02,766,70.83,5.83,30.83,3.07,10.59,10.59
5/1/2016 10:20,60,0,20.82,38.23,23.93,34.86,22.5,34.4,20.39,36.4,19.29,42.4,10.63,4.53,19.1,30.63,21.39,40.53,19.6,40.5,8.23,766,69.67,5.67,32.67,3.03,0.93,0.93
5/1/2016 10:30,60,0,20.89,38.36,24,34.59,22.46,34.47,20.46,36.4,19.29,42.4,10.76,3.6,19.1,30.57,21.46,40.43,19.6,40.43,8.45,766,68.5,5.5,34.5,3,23.46,23.46
5/1/2016 10:40,70,0,20.89,38.4,24,34.47,22.39,34.43,20.53,36.26,19.29,42.47,10.87,2.53,19.1,30.43,21.46,40.16,19.6,40.36,8.67,766,67.33,5.33,36.33,2.97,48.5,48.5
5/1/2016 10:50,90,0,20.96,39.73,23.93,34.4,22.39,34.5,20.6,36.2,19.29,42.5,11.03,3.04,19.1,30.36,21.5,39.97,19.6,40.23,8.88,766,66.17,5.17,38.17,2.93,37.54,37.54
5/1/2016 11:00,80,0,21.03,42.23,23.89,34.06,22.39,34.59,20.63,36.03,19.29,42.5,11.23,3.79,19.1,30.29,21.57,39.83,19.6,40.16,9.1,766,65,5,40,2.9,37.3,37.3
5/1/2016 11:10,80,0,21.1,41.57,23.89,33.93,22.39,34.66,20.7,36.16,19.29,42.59,11.3,2.56,19.07,30.23,21.6,39.66,19.6,40.09,9.27,766,66.17,5,40,3.28,35.52,35.52
5/1/2016 11:20,90,0,21.1,41.1,23.79,33.83,22.39,34.83,20.7,36.09,19.29,42.66,11.23,1.57,19.07,30.17,21.67,39.53,19.6,40,9.43,766,67.33,5,40,3.67,3.09,3.09
5/1/2016 11:30,100,0,21.1,40.57,23.79,33.9,22.39,34.97,20.7,36.09,19.29,42.7,11.33,1.47,19.1,30.1,21.73,39.3,19.6,39.86,9.6,766,68.5,5,40,4.05,2.28,2.28
5/1/2016 11:40,100,0,21.1,40.49,23.73,33.79,22.39,35,20.79,36.06,19.29,42.7,11.39,1,19.03,29.96,21.79,38.96,19.6,39.79,9.77,766,69.67,5,40,4.43,0.24,0.24
5/1/2016 11:50,100,0,21.17,40.16,23.79,33.6,22.39,35.06,20.79,36,19.29,42.7,11.67,1.36,19.03,29.82,21.82,38.66,19.6,39.72,9.93,766,70.83,5,40,4.82,37.99,37.99
5/1/2016 12:00,90,0,21.2,39.66,23.76,33.4,22.39,35.13,20.89,35.95,19.29,42.7,11.86,1.1,19.03,29.82,21.96,38.53,19.6,39.59,10.1,766,72,5,40,5.2,10.51,10.51
5/1/2016 12:10,100,0,21.2,39.33,23.63,33.33,22.39,35.2,20.89,35.87,19.29,42.7,11.93,1,19.1,29.86,22.03,38.36,19.6,39.47,10.3,765.97,69.17,5.17,40,4.72,12.3,12.3
5/1/2016 12:20,90,0,21.23,39.16,23.57,33.33,22.39,35.2,20.89,35.75,19.36,42.76,12,1,19.1,29.79,22.1,38.19,19.6,39.4,10.4,765.93,66.33,5.33,40,4.23,44.48,44.48
5/1/2016 12:30,100,0,21.29,38.89,23.47,33.3,22.39,35.2,20.89,35.59,19.29,42.79,12.12,1,19.1,29.62,22.2,37.95,19.6,39.2,10.6,765.9,63.5,5.5,40,3.75,34.01,34.01
5/1/2016 12:40,90,0,21.32,38.97,23.32,33.13,22.39,35.2,20.89,35.53,19.34,42.72,12.36,1,19.1,29.39,22.25,37.74,19.6,39.2,10.8,765.87,60.67,5.67,40,3.27,25.32,25.32
5/1/2016 12:50,110,0,21.39,38.83,23.2,33,22.39,35.2,20.89,35.37,19.36,42.7,12.5,1,19.1,29.25,22.32,37.53,19.53,39.06,10.9,765.83,57.83,5.83,40,2.78,4.34,4.34
